id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
9986,Kristijan Jakic,16,1078,1,1.436399195343256,0,0.15288031846284866,25,3,4,0,M S,Eintracht Frankfurt,1,1.436399195343256,2.9153832513839006,2.202200163155794
9991,Linus Gechter,6,306,1,0.47478626668453217,0,0.04208429157733917,2,1,0,0,D S,Hertha Berlin,1,0.47478626668453217,0.4019298795610666,0.35984558798372746
10054,Wahidullah Faghir,6,112,1,0.28928587958216667,0,0,5,0,0,0,S,VfB Stuttgart,1,0.28928587958216667,0.3417981378734112,0.05251225829124451
22,John Brooks,19,1541,0,0.4994691200554371,0,0.97159019485116,7,5,3,0,D S,Wolfsburg,0,0.4994691200554371,3.5856011547148228,3.291391808539629
23,Marvin Plattenhardt,15,1161,0,0.43189151771366596,0,1.3778262501582503,6,22,2,0,D S,Hertha Berlin,0,0.43189151771366596,2.9641020596027374,2.664743348956108
35,Genki Haraguchi,21,1173,0,1.5935737621039152,4,1.3823486436158419,19,18,2,0,M S,Union Berlin,0,1.5935737621039152,4.472763150930405,1.8918125331401825
38,Daniel Brosinski,7,294,0,0.006708553060889244,0,0.59056755900383,1,6,0,0,D S,Mainz 05,0,0.006708553060889244,0.7743637673556805,0.6189800295978785
42,Julian Baumgartlinger,2,4,0,0,0,0,0,0,0,0,S,Bayer Leverkusen,0,0,0.1285276859998703,0.1285276859998703
69,Carlos Gruezo,7,370,0,0.026613235473632812,0,0.03278719540685415,2,2,3,0,M S,Augsburg,0,0.026613235473632812,0.5028388286009431,0.4551732558757067
72,Benjamin Uphoff,2,180,0,0,0,0,0,0,0,0,GK,Freiburg,0,0,0.1327071487903595,0.1327071487903595
73,Oliver Baumann,21,1890,0,0,0,0,0,0,0,0,GK,Hoffenheim,0,0,4.908887138590217,4.908887138590217
75,Niklas Süle,20,1408,0,0.7192583633586764,1,0.9769105110317469,13,8,2,0,D S,Bayern Munich,0,0.7192583633586764,8.599032441154122,8.311437098309398
79,Tobias Strobl,5,323,0,0.14686938002705574,0,0.014542430639266968,3,1,1,0,M S,Augsburg,0,0.14686938002705574,0.11353490129113197,0.0871884636580944
81,Jonathan Schmid,3,187,0,0.09895559679716825,0,0.11268852651119232,3,2,0,0,D S,Freiburg,0,0.09895559679716825,1.3072240501642227,1.1307860016822815
116,Florian Grillitsch,14,1135,0,1.4474079348146915,0,0.6302800662815571,7,9,5,0,D M S,Hoffenheim,0,1.4474079348146915,7.621953211724758,6.009323518723249
118,Levin Öztunali,14,533,0,0.5473593026399612,0,0.3043564409017563,5,5,0,0,M S,Union Berlin,0,0.5473593026399612,1.6196803525090218,1.01118154078722
119,Anthony Ujah,1,17,0,0.11018119007349014,0,0,1,0,0,0,S,Union Berlin,0,0.11018119007349014,0.11018119007349014,0
127,Timo Horn,12,1080,0,0,0,0,0,0,0,0,GK,FC Cologne,0,0,1.312418669462204,1.312418669462204
129,Dominique Heintz,3,183,0,0,0,0.009626551531255245,0,1,0,0,D S,"Freiburg,Union Berlin",0,0,0.009626551531255245,0
131,Jonas Hector,20,1762,0,0.6209316253662109,4,3.566609974950552,10,27,2,0,D,FC Cologne,0,0.6209316253662109,8.316441215574741,6.227792019955814
133,Kevin Vogt,20,1797,0,0.043746535666286945,2,0.3367012497037649,3,6,4,0,D,Hoffenheim,0,0.043746535666286945,7.141593998298049,6.871625138446689
140,Yannick Gerhardt,16,975,0,0.9155716001987457,0,0.9321929775178432,11,6,0,0,D F M S,Wolfsburg,0,0.9155716001987457,3.1722504012286663,1.561278723180294
150,Josuha Guilavogui,15,944,0,0.4492828892543912,0,0.162579245865345,8,3,4,0,D M S,Wolfsburg,0,0.4492828892543912,1.6767942756414413,1.5338116455823183
159,Koen Casteels,20,1800,0,0,0,0,0,0,0,0,GK,Wolfsburg,0,0,0.7114515118300915,0.7114515118300915
161,Robin Knoche,22,1980,0,0.1271939156576991,0,0.06455809623003006,4,1,5,0,D,Union Berlin,0,0.1271939156576991,5.610031872987747,5.545473784208298
168,Gideon Jung,1,90,0,0,0,0,0,0,0,0,D,Greuther Fuerth,0,0,0.10827693343162537,0.10827693343162537
187,Christoph Kramer,9,470,0,0.4962300844490528,0,0.3907609283924103,3,3,1,0,M S,Borussia M.Gladbach,0,0.4962300844490528,2.4799786880612373,2.00689310580492
188,Kevin Kampl,19,1333,0,0.39963940903544426,1,1.4049660861492157,7,11,3,0,M S,RasenBallsport Leipzig,0,0.39963940903544426,8.315537381917238,7.352433113381267
194,Admir Mehmedi,1,1,0,0,0,0,0,0,0,0,S,Wolfsburg,0,0,0,0
199,Yann Sommer,22,1980,0,0,1,0.4003767669200897,0,1,1,0,GK,Borussia M.Gladbach,0,0,2.584288775920868,2.1839120388031006
201,Tony Jantschke,3,232,0,0.07027701288461685,0,0,1,0,0,0,D,Borussia M.Gladbach,0,0.07027701288461685,0.3725230023264885,0.3725230023264885
202,Håvard Nordtveit,6,65,0,0,0,0,0,0,1,0,S,Hoffenheim,0,0,0.43716106191277504,0.43716106191277504
217,Manuel Neuer,20,1800,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,6.738589957356453,6.738589957356453
231,Sven Ulreich,2,180,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,0.10906054079532623,0.10906054079532623
245,Max Christiansen,18,1300,0,0.24112994130700827,0,0.2504636440426111,5,5,4,0,M S,Greuther Fuerth,0,0.24112994130700827,2.3173774648457766,2.1148947831243277
247,Danilo Soares,21,1846,0,0.2295562829822302,0,1.4738012310117483,8,12,4,0,D,Bochum,0,0.2295562829822302,4.788332203403115,3.8714083954691887
249,Danny da Costa,8,547,0,0.08631236851215363,0,0.13134510815143585,2,2,2,0,D S,Eintracht Frankfurt,0,0.08631236851215363,1.3866925165057182,1.3866925165057182
263,Marwin Hitz,2,131,0,0,0,0,0,0,0,0,GK S,Borussia Dortmund,0,0,0.17965465784072876,0.17965465784072876
269,Dominik Kohr,12,869,0,1.1681778654456139,1,0.47869169525802135,10,5,4,1,M S,Mainz 05,0,1.1681778654456139,3.119391259737313,2.4697850048542023
281,Lukas Hradecky,21,1890,0,0,0,0,0,0,1,0,GK,Bayer Leverkusen,0,0,6.786126418039203,6.786126418039203
282,Makoto Hasebe,13,865,0,0,0,0.14169833064079285,0,2,1,0,D M S,Eintracht Frankfurt,0,0,3.6420908458530903,3.5429943092167377
285,Bastian Oczipka,8,442,0,0.46349217742681503,1,1.6780524551868439,3,9,0,0,D M S,Union Berlin,0,0.46349217742681503,1.0947093665599823,0.23713013902306557
290,Mijat Gacinovic,4,107,0,0.08355207741260529,0,0,1,0,1,0,M S,Hoffenheim,0,0.08355207741260529,0.6724779680371284,0.5889258906245232
300,Daniel Didavi,10,269,0,0.8447928875684738,1,0.9539597257971764,8,6,1,0,F M S,VfB Stuttgart,0,0.8447928875684738,1.9367049681022763,0.6588407447561622
315,Matthias Ginter,19,1684,0,1.6995614413172007,0,1.7421858943998814,23,15,0,0,D,Borussia M.Gladbach,0,1.6995614413172007,6.788084592670202,5.291703928261995
326,Pascal Stenzel,8,311,0,0.12103451136499643,0,0.07477283850312233,4,2,0,0,D S,VfB Stuttgart,0,0.12103451136499643,1.2212203769013286,1.1343021728098392
359,Timothy Chandler,12,896,0,0.29728318750858307,0,0.4586438089609146,8,8,4,0,D S,Eintracht Frankfurt,0,0.29728318750858307,0.9972440414130688,0.5733854826539755
367,Jan Morávek,10,382,0,0.6869011931121349,0,0.6400938928127289,2,7,0,0,M S,Augsburg,0,0.6869011931121349,2.166686650365591,0.8396916016936302
368,Konstantinos Stafylidis,17,927,0,0.7392248334363103,0,0.1611571554094553,12,5,2,0,D S,Bochum,0,0.7392248334363103,1.1656439742073417,0.638456305488944
370,Marvin Friedrich,17,1530,0,1.3158395793288946,0,1.820573627948761,17,4,3,1,D,"Borussia M.Gladbach,Union Berlin",0,1.3158395793288946,5.08174254745245,4.359043184667826
403,Lukas Klünter,5,182,0,0,0,0.625275157392025,0,2,1,0,D S,Hertha Berlin,0,0,0.7413025479763746,0.18153071217238903
418,Niklas Stark,20,1726,0,0.17132922913879156,0,0.3720565661787987,5,2,3,0,D S,Hertha Berlin,0,0.17132922913879156,3.4572745570912957,3.072678872384131
419,Maximilian Mittelstädt,15,1142,0,0.20555265992879868,3,2.524156542494893,6,18,2,0,D M S,Hertha Berlin,0,0.20555265992879868,4.386052079498768,2.6367251658812165
420,Patrick Herrmann,18,682,0,1.0686229430139065,3,1.2303342707455158,12,17,1,0,D M S,Borussia M.Gladbach,0,1.0686229430139065,5.580827757716179,3.9328453484922647
426,Daniel Ginczek,2,10,0,0.09624390304088593,0,0,1,0,0,0,S,Wolfsburg,0,0.09624390304088593,0.09624390304088593,0
433,Nico Schulz,12,607,0,0.3351505883038044,1,0.30496665835380554,3,3,2,0,D S,Borussia Dortmund,0,0.3351505883038044,3.7077978402376175,3.158598005771637
443,Peter Pekarík,15,1197,0,0.22654520254582167,0,0.08939878083765507,6,4,0,0,D S,Hertha Berlin,0,0.22654520254582167,3.68259109929204,3.401905309408903
449,Robin Zentner,22,1980,0,0,0,0,0,0,1,0,GK,Mainz 05,0,0,1.6047393241897225,1.6047393241897225
549,Timothy Fosu-Mensah,4,46,0,0,0,0,0,0,0,0,S,Bayer Leverkusen,0,0,0.6516258418560028,0.6516258418560028
983,Kevin Mbabu,16,960,0,0.3472375459969044,0,1.4999444857239723,5,16,4,0,D S,Wolfsburg,0,0.3472375459969044,3.4291199427098036,3.0572913251817226
1673,Edimilson Fernandes,7,282,0,0.0666656345129013,0,0.1935552842915058,4,6,0,0,M S,Arminia Bielefeld,0,0.0666656345129013,0.22849664092063904,0.041632335633039474
1702,Mike van der Hoorn,1,13,0,0,0,0,0,0,0,0,S,Arminia Bielefeld,0,0,0,0
1819,Kevin-Prince Boateng,12,379,0,0.2042492488399148,0,0.19362507574260235,8,5,5,0,M S,Hertha Berlin,0,0.2042492488399148,1.6810389971360564,1.4170844154432416
2210,Jorge Meré,8,494,0,0,0,0.022304438054561615,0,1,2,0,D S,FC Cologne,0,0,2.394364906474948,2.3720604684203863
2276,Lucas Hernández,17,1393,0,0,0,0.17727864906191826,0,3,4,0,D,Bayern Munich,0,0,11.77556999027729,11.719977542757988
2625,Paul Seguin,20,1713,0,0.4408812066540122,3,1.5188007187098265,9,19,9,0,M S,Greuther Fuerth,0,0.4408812066540122,4.388312133029103,2.9648818597197533
2627,Jannes Horn,5,125,0,0.014651662670075893,0,0,1,0,1,0,S,FC Cologne,0,0.014651662670075893,0.22530275583267212,0.22530275583267212
2640,Erik Durm,7,478,0,0.0089082857593894,1,0.4739726912230253,1,3,1,0,D,Eintracht Frankfurt,0,0.0089082857593894,1.403987204656005,1.340036891400814
2659,Noah Joel Sarenren Bazee,11,113,0,0.4597058445215225,0,0.15729713439941406,5,2,1,0,S,Augsburg,0,0.4597058445215225,1.002743735909462,0.4725385829806328
2663,Felix Passlack,4,197,0,0,0,0.12958332896232605,0,1,0,0,D S,Borussia Dortmund,0,0,0.8708645701408386,0.7412812411785126
2670,Sascha Burchert,13,1170,0,0,0,0.037961822003126144,0,1,0,0,GK,Greuther Fuerth,0,0,0.8525481671094894,0.8525481671094894
2676,Erik Thommy,3,72,0,0.08396109286695719,0,0.20950698852539062,3,3,0,0,S,VfB Stuttgart,0,0.08396109286695719,0.803883676417172,0.5104156136512756
2693,Marius Wolf,15,566,0,0.7094026179984212,0,0.7851809374988079,10,4,2,0,D M S,Borussia Dortmund,0,0.7094026179984212,3.3998721688985825,2.165960192680359
3059,Axel Witsel,19,1133,0,0.09334459528326988,0,0.034397280775010586,4,2,2,0,D M S,Borussia Dortmund,0,0.09334459528326988,5.426350748166442,5.336760038509965
3286,Kevin Trapp,21,1890,0,0,0,0,0,0,2,0,GK,Eintracht Frankfurt,0,0,2.121514964848757,2.121514964848757
3363,Benjamin Pavard,15,1220,0,0.28529994562268257,1,0.8306290488690138,8,10,1,1,D S,Bayern Munich,0,0.28529994562268257,8.901123441755772,8.089704431593418
3393,Bouna Sarr,4,50,0,0,0,0,0,0,0,0,S,Bayern Munich,0,0,0.053393568843603134,0.053393568843603134
3431,Almamy Touré,8,402,0,0.3143612090498209,0,0,6,0,2,0,D M S,Eintracht Frankfurt,0,0.3143612090498209,0.3363798167556524,0.1538945697247982
3743,Lucas Tousart,18,871,0,0.3047740841284394,0,0.4153338335454464,9,7,2,0,D M S,Hertha Berlin,0,0.3047740841284394,1.7053445782512426,1.3233838733285666
4243,Christian Günter,22,1980,0,0.712253924459219,5,4.4086190313100815,16,49,0,0,D,Freiburg,0,0.712253924459219,5.757639212533832,2.7091878093779087
4255,Stefanos Kapino,1,90,0,0,0,0,0,0,0,0,GK,Arminia Bielefeld,0,0,0,0
4323,Julian Green,13,627,0,0.25210689567029476,0,0.4926374740898609,11,9,1,0,M S,Greuther Fuerth,0,0.25210689567029476,0.6971422573551536,0.20987059734761715
4336,Raphael Framberger,15,643,0,0.052689604461193085,0,0.6893088407814503,1,11,2,0,D M S,Augsburg,0,0.052689604461193085,1.5005975384265184,1.129734881222248
4376,Marvin Schwäbe,10,900,0,0,0,0,0,0,0,0,GK,FC Cologne,0,0,1.28643436729908,1.28643436729908
4468,Dedryck Boyata,13,1002,0,0.6245403336361051,0,0.09326732717454433,7,3,0,1,D S,Hertha Berlin,0,0.6245403336361051,2.4519830271601677,2.4329786226153374
5086,Marc Roca,5,337,0,0.16848637163639069,0,0.21505199559032917,4,3,0,0,M S,Bayern Munich,0,0.16848637163639069,3.0950085185468197,2.9578075669705868
5133,Aarón Martín,18,1452,0,0.3789720144122839,1,3.004181018099189,11,32,3,0,D M S,Mainz 05,0,0.3789720144122839,4.028602288104594,2.8637071857228875
5222,Joel Pohjanpalo,2,7,0,0,0,0,0,0,0,0,S,Bayer Leverkusen,0,0,0,0
5230,Thomas Delaney,1,15,0,0,0,0,0,0,0,0,S,Borussia Dortmund,0,0,0,0
5235,Aymen Barkok,4,101,0,0,0,0,0,0,0,0,M S,Eintracht Frankfurt,0,0,0.020006300881505013,0.020006300881505013
5238,Jordan Torunarigha,7,489,0,0.13946044445037842,1,0.06408804655075073,2,2,1,0,D S,Hertha Berlin,0,0.13946044445037842,0.6463551335036755,0.582267090678215
5241,Péter Gulácsi,21,1890,0,0,0,0,0,0,1,0,GK,RasenBallsport Leipzig,0,0,3.6788771338760853,3.6788771338760853
5242,Stefan Ilsanker,8,156,0,0,0,0,0,0,0,0,D S,Eintracht Frankfurt,0,0,0,0
5248,Marcel Sabitzer,16,557,0,1.0240513663738966,0,0.9042182825505733,12,4,1,0,D M S,"Bayern Munich,RasenBallsport Leipzig",0,1.0240513663738966,5.395128240808845,3.592994090169668
5251,Rani Khedira,20,1717,0,0.8403855338692665,0,0.7415005406364799,5,7,5,0,M,Union Berlin,0,0.8403855338692665,3.231924932450056,2.506496075540781
5253,Benno Schmitz,21,1806,0,0.2359289275482297,4,3.2867506351321936,8,30,3,0,D,FC Cologne,0,0.2359289275482297,8.373908836394548,6.09870726801455
5258,László Bénes,10,220,0,0.7486126106232405,0,0.5345256850123405,6,5,0,0,M S,Borussia M.Gladbach,0,0.7486126106232405,1.6336048915982246,0.8551872950047255
5260,Andreas Luthe,21,1890,0,0,0,0,0,0,2,0,GK,Union Berlin,0,0,2.0485081635415554,2.0485081635415554
5262,Alexander Schwolow,22,1980,0,0,0,0.05695482715964317,0,1,1,0,GK,Hertha Berlin,0,0,2.0037711691111326,1.9468163382261992
5277,Michael Esser,2,180,0,0,0,0,0,0,0,0,GK,Bochum,0,0,0,0
5288,Gregor Kobel,21,1849,0,0,0,0,0,0,0,0,GK,Borussia Dortmund,0,0,3.137196714989841,3.137196714989841
5292,Manuel Gulde,14,823,0,0,0,0.04884416237473488,0,1,2,0,D S,Freiburg,0,0,0.6596487611532211,0.6596487611532211
5293,Rafal Gikiewicz,22,1980,0,0,0,0.04198484495282173,0,2,0,0,GK,Augsburg,0,0,1.6553584691137075,1.6553584691137075
5300,Gian-Luca Itter,13,546,0,0.07562417071312666,0,0.5710023399442434,4,4,2,0,D S,Greuther Fuerth,0,0.07562417071312666,2.044624298810959,1.4345741234719753
5328,Florian Müller,18,1620,0,0,0,0,0,0,0,0,GK,VfB Stuttgart,0,0,1.7230287156999111,1.7230287156999111
5353,Josip Brekalo,1,19,0,0,1,0.14134478569030762,0,1,0,0,S,Wolfsburg,0,0,0.18210162222385406,0.04075683653354645
5358,Lukas Klostermann,15,1153,0,0.3153697419911623,1,0.5810261368751526,5,4,1,0,D M S,RasenBallsport Leipzig,0,0.3153697419911623,3.1020820531994104,2.5987923610955477
5654,Baptiste Santamaria,1,20,0,0,0,0,0,0,0,0,S,Freiburg,0,0,0.09634553641080856,0.09634553641080856
5992,Marcus Thuram,14,465,0,2.3762767128646374,0,0.35746825858950615,14,7,1,0,F M S,Borussia M.Gladbach,0,2.3762767128646374,3.158694740384817,0.7894591577351093
6096,Sergio Córdova,13,313,0,0.9073677659034729,0,0.07476256787776947,7,2,2,0,F S,Augsburg,0,0.9073677659034729,0.9369817078113556,0.24883017875254154
6100,Felix Uduokhai,7,501,0,0.15935928001999855,0,0,2,0,1,0,D S,Augsburg,0,0.15935928001999855,0.7743499428033829,0.7743499428033829
6103,Dan-Axel Zagadou,8,415,0,0.1686544343829155,0,0,3,0,1,0,D S,Borussia Dortmund,0,0.1686544343829155,4.411895759403706,4.359439291059971
6143,Jetro Willems,17,1210,0,0.36082996614277363,0,1.1885857805609703,8,10,2,0,D S,Greuther Fuerth,0,0.36082996614277363,2.2211543768644333,1.712142150849104
6148,Michaël Cuisance,1,10,0,0,0,0.5077821612358093,0,1,0,0,S,Bayern Munich,0,0,0.9367624521255493,0.4289803206920624
6289,Santiago Ascacibar,18,1544,0,1.020430600270629,0,0.19399403408169746,8,6,2,0,M S,Hertha Berlin,0,1.020430600270629,4.590390358120203,4.322689224034548
6316,Panagiotis Retsos,4,26,0,0.038711659610271454,0,0,1,0,0,0,S,Bayer Leverkusen,0,0.038711659610271454,0,0
6351,Robin Hack,19,844,0,1.2875936292111874,1,1.087304025888443,23,14,2,0,F M S,Arminia Bielefeld,0,1.2875936292111874,3.293511740863323,1.1190447844564915
6415,Nikolas Nartey,8,399,0,0.05788243189454079,0,0.189528688788414,1,4,1,0,D M S,VfB Stuttgart,0,0.05788243189454079,0.9351493790745735,0.7325183935463428
6445,Elvis Rexhbecaj,22,1793,0,0.6885456088930368,0,1.1071325689554214,21,14,5,0,M S,Bochum,0,0.6885456088930368,3.514490380883217,2.3073870092630386
6484,Renato Steffen,16,853,0,1.1194876283407211,1,1.0429098531603813,11,10,6,0,D F M S,Wolfsburg,0,1.1194876283407211,4.435643870383501,3.1424809843301773
6490,Manuel Akanji,18,1568,0,1.0581119786947966,0,0.1254748273640871,10,2,2,0,D S,Borussia Dortmund,0,1.0581119786947966,7.0954355373978615,7.064082078635693
6522,Cedric Teuchert,6,96,0,0.24101713299751282,0,0.044019618071615696,3,2,0,0,S,Union Berlin,0,0.24101713299751282,0.22148887068033218,0
6557,Louis Beyer,8,578,0,0.33931321650743484,0,0.048898547887802124,6,2,4,0,D S,Borussia M.Gladbach,0,0.33931321650743484,1.9114057049155235,1.9114057049155235
6595,Paul Jäckel,14,1144,0,0.044524744153022766,0,0.5529840458184481,1,4,2,0,D S,Union Berlin,0,0.044524744153022766,2.284454118460417,2.188011299818754
6597,Simon Asta,5,263,0,0,0,0.019239062443375587,0,1,0,0,D S,Greuther Fuerth,0,0,0.43837253749370575,0.4191334769129753
6678,Justin Hoogma,3,270,0,0.057394422590732574,0,0.020049117505550385,1,1,1,0,D,Greuther Fuerth,0,0.057394422590732574,0.5227088741958141,0.5026597492396832
6747,Romario Rösch,1,1,0,0,0,0,0,0,0,0,S,Mainz 05,0,0,0,0
7028,Dennis Jastrzembski,8,213,0,0.10213002562522888,0,0.7722216956317425,1,4,1,0,D S,Hertha Berlin,0,0.10213002562522888,0.8767885584384203,0.02612169273197651
