id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
2199,Pablo Sarabia,2,19,1,0.7712407112121582,0,0,1,0,1,0,S,Paris Saint Germain,1,0.7712407112121582,0.7712407112121582,0
2674,Thilo Kehrer,13,885,1,0.09134520404040813,0,0,3,0,0,0,D S,Paris Saint Germain,1,0.09134520404040813,3.2564677223563194,3.240482233464718
3239,Hamari Traore,17,1483,1,1.1832399824634194,4,2.7115091029554605,17,19,2,0,D,Rennes,1,1.1832399824634194,8.243801340460777,7.403659805655479
3304,Maxime Le Marchand,8,647,1,0.4374709203839302,0,0.046707894653081894,3,1,4,0,D S,Strasbourg,1,0.4374709203839302,2.660791963338852,2.5431267619132996
3346,Jonas Martin,12,1007,1,0.4953706907108426,0,0.24244025349617004,12,5,4,0,M,Rennes,1,0.4953706907108426,5.632461505010724,5.1208572164177895
3464,Vincent Le Goff,16,1440,1,0.6211823439225554,0,1.2596493121236563,13,12,1,0,D M,Lorient,1,0.6211823439225554,3.6062428317964077,2.4209363628178835
3626,Mexer,14,1050,1,0.22522209957242012,0,0,5,0,1,0,D S,Bordeaux,1,0.22522209957242012,3.1657613404095173,3.1657613404095173
3738,Sehrou Guirassy,20,526,1,2.5247275698930025,0,0.16750463843345642,19,3,0,0,F S,Rennes,1,2.5247275698930025,3.0716355200856924,0.7078538183122873
4768,Wylan Cyprien,12,685,1,0.3340312410145998,1,1.3173454673960805,8,15,0,0,M S,Nantes,1,0.3340312410145998,1.2719425167888403,0.569870239123702
4811,Jean Eudes Aholou,12,432,1,0.6291773729026318,0,0.12039928883314133,5,1,0,0,M S,Strasbourg,1,0.6291773729026318,1.097499968484044,0.9293832313269377
5228,Renato Sanches,11,698,1,0.22070451080799103,1,1.05454077757895,7,14,3,0,F M S,Lille,1,0.22070451080799103,4.60722235403955,4.006194301880896
5624,Yunis Abdelhamid,19,1710,1,1.2005963707342744,0,0.23873678967356682,14,6,4,0,D,Reims,1,1.2005963707342744,2.8738046241924167,2.6111243991181254
5661,Jonathan Ikone,18,1091,1,2.5582038033753633,0,2.2595845432952046,22,16,1,0,F M S,Lille,1,2.5582038033753633,7.630584329366684,3.809698099270463
5684,Arnaud Nordin,18,889,1,1.4304730677977204,3,1.9425965826958418,18,18,2,0,F M S,Saint-Etienne,1,1.4304730677977204,4.138457713648677,2.114248648285866
5686,Digbo Maiga,14,1102,1,0.46784249134361744,0,0.6028326880186796,8,11,5,0,D M,Metz,1,0.46784249134361744,1.5068531092256308,0.8374014990404248
5704,Xeka,13,936,1,0.8243782930076122,0,1.0838891584426165,12,9,6,0,M S,Lille,1,0.8243782930076122,3.395644012838602,2.292829407379031
5717,Amine Harit,9,480,1,0.46838150173425674,1,0.9227478578686714,7,13,1,0,D F M S,Marseille,1,0.46838150173425674,2.3165261894464493,1.3526281341910362
5745,Matthieu Udol,12,1008,1,0.6596513483673334,0,0.1528173666447401,5,5,0,0,D S,Metz,1,0.6596513483673334,2.360847471281886,1.7100130897015333
5753,Mickael Nade,12,978,1,1.4517412185668945,0,0.08038273360580206,5,3,2,0,D S,Saint-Etienne,1,1.4517412185668945,1.7525392025709152,1.6562584582716227
5789,Boubacar Kamara,16,1197,1,0.4300893833860755,0,1.4354017470031977,12,13,4,0,M S,Marseille,1,0.4300893833860755,5.740158023312688,5.187823221087456
5947,Mihailo Ristic,18,990,1,0.22146794572472572,1,0.7594277709722519,10,7,2,0,D S,Montpellier,1,0.22146794572472572,2.2516774088144302,1.4661169964820147
5958,Oualid El Hajjam,15,894,1,0.42970527708530426,1,0.8654111847281456,10,5,2,0,D S,Troyes,1,0.42970527708530426,2.308844843879342,2.0841122921556234
5978,Dmitri Lienard,18,983,1,0.742447379976511,2,1.4564338624477386,9,16,2,0,D M S,Strasbourg,1,0.742447379976511,5.388170409947634,4.29479993134737
6011,Thiago Mendes,14,621,1,0.24834747333079576,0,0.4111592546105385,7,5,1,0,M S,Lyon,1,0.24834747333079576,2.9832145646214485,2.520997494459152
6014,Rominigue Kouame,19,1696,1,1.0070271901786327,1,0.9244894878938794,18,14,2,0,M,Troyes,1,1.0070271901786327,5.506847448647022,4.145463891327381
6232,Kalifa Coulibaly,10,333,1,0.7973102033138275,0,0.49195600487291813,5,5,1,0,F S,Nantes,1,0.7973102033138275,1.7201453726738691,0.5777969304472208
6239,Junior Sambia,17,1059,1,1.279140068218112,0,0.4201208148151636,13,8,2,1,D M S,Montpellier,1,1.279140068218112,2.373066888190806,0.8624747609719634
6560,Aurelien Tchouameni,19,1551,1,1.3568776547908783,0,1.2955115772783756,33,5,4,0,M S,Monaco,1,1.3568776547908783,5.405490970239043,4.737328993156552
6762,Yacine Adli,20,1329,1,0.7719651777297258,6,3.3247900288552046,16,40,2,0,F M S,Bordeaux,1,0.7719651777297258,8.21355165541172,5.265678528696299
6816,Jean-Clair Todibo,21,1777,1,2.4389976412057877,0,0.5582253690809011,12,12,4,0,D S,Nice,1,2.4389976412057877,5.987966667860746,5.620995471253991
6864,Renaud Ripart,17,1229,1,1.947761575691402,1,2.1525608096271753,27,13,0,0,D F M S,Troyes,1,1.947761575691402,5.170467609539628,2.702937738969922
6882,Ghislain Konan,17,1488,1,0.3653181763365865,2,2.713489655405283,14,18,1,0,D M,Reims,1,0.3653181763365865,4.6468989588320255,3.0946169067174196
6885,Axel Disasi,16,1297,1,1.2108996473252773,0,0.15182151645421982,7,2,2,0,D S,Monaco,1,1.2108996473252773,3.881469126790762,3.7644567750394344
6904,Ibrahima Sissoko,16,1202,1,0.9768050014972687,4,3.396583618596196,12,15,3,0,D M S,Strasbourg,1,0.9768050014972687,7.5339257419109344,4.673395484685898
6947,Samuel Kalu,11,316,1,1.1602452173829079,1,0.5048534274101257,13,2,1,0,F M S,Bordeaux,1,1.1602452173829079,1.2535262703895569,0.1481958795338869
7007,Duje Caleta-Car,9,767,1,0.8698430135846138,0,0,6,0,2,0,D,Marseille,1,0.8698430135846138,1.6510535143315792,1.6510535143315792
7151,Thomas Foket,15,1222,1,0.2634228989481926,0,1.1579125206917524,3,10,2,0,D M S,Reims,1,0.2634228989481926,2.472044013440609,1.528044257313013
7719,Nathanael Mbuku,17,810,1,1.1536242458969355,0,0.7027354352176189,15,7,0,0,F M S,Reims,1,1.1536242458969355,2.341735001653433,1.045767905190587
7730,Jean-Charles Castelletto,16,1438,1,0.8954299166798592,0,0.11593730375170708,10,4,5,0,D,Nantes,1,0.8954299166798592,1.575278751552105,1.513201929628849
7743,Pereira Lage,11,150,1,0.3183164857327938,1,0.7443899251520634,5,3,0,0,D S,Angers,1,0.3183164857327938,1.0653261244297028,0.9776337146759033
7751,Miguel Trauco,10,749,1,0.2684096833691001,0,0.07953881751745939,8,4,2,0,D M S,Saint-Etienne,1,0.2684096833691001,1.9795842599123716,1.731295139528811
7754,Tiago Djaló,14,1196,1,1.1713834032416344,1,0.35899901390075684,7,3,3,0,D S,Lille,1,1.1713834032416344,4.402046001516283,3.993028230033815
7756,Yusuf Yazici,15,498,1,0.9630159074440598,1,1.6620007958263159,10,11,3,0,F M S,Lille,1,0.9630159074440598,1.3300099223852158,0.30104391649365425
7762,Jean-Ricner Bellegarde,18,1204,1,0.5992257129400969,2,1.546784314326942,12,10,2,0,M S,Strasbourg,1,0.5992257129400969,5.084681045264006,3.9783236980438232
7908,Marshall Munetsi,10,766,1,0.9873463353142142,0,0.01605326309800148,13,1,3,0,M S,Reims,1,0.9873463353142142,2.014604926109314,1.0592250982299447
8006,Evann Guessand,8,133,1,0.8339362516999245,1,0.5156797170639038,3,1,2,0,F S,Nice,1,0.8339362516999245,1.2949585616588593,0
8119,Boubacar Traore,14,601,1,0.1814595265313983,0,0.11004356481134892,8,3,2,0,M S,Metz,1,0.1814595265313983,0.7968533830717206,0.5367130842059851
8190,Melvin Bard,17,1424,1,0.6146402573212981,1,1.0734001770615578,3,7,2,0,D S,Nice,1,0.6146402573212981,6.13340038433671,4.523189801722765
8244,Dylan Bronn,17,1530,1,1.470312813296914,1,0.7281875237822533,11,3,6,1,D,Metz,1,1.470312813296914,1.975820804014802,1.8540479559451342
8294,El Bilal Touré,14,824,1,3.902731318026781,2,1.0724928677082062,24,9,2,0,F M S,Reims,0,3.1426361985504627,3.8427816666662693,0.6481843255460262
8635,Sven Botman,12,1080,1,1.186781633645296,1,0.06403263285756111,5,3,1,0,D,Lille,1,1.186781633645296,2.8955397829413414,2.8315071519464254
